"ID","Text"
766192721,"I believe that in America if you work hard &amp; play by the rules, you should be able to get ahead #PaycheckFairness   
http://t.co/Vl8RimfIXa"
766192722,"Thnx @SenatorBarb Mikulski @SenBlumenthal @maziehirono 4 cosponsoring the Smartphone Theft Prevention Act.1/3 of burglaries are now cells!"
766192723,".@wecanwait @HuffPostParents I had pen pal. Itâ€™s different, b/c real time, no pause button, lag time between whatâ€™s said or should be said."
766192724,"Happy birthday to @FLOTUS Michelle Obama! Youâ€™ve been a fantastic First Lady and wonderful leader on veterans issues. #AndManyMore"
766192725,"Am cosponsoring @SenatorShaheen @robportman bill to increase #energyefficiency across public &amp; private sectors http://t.co/vagyn98Pz7"
766192726,"U.S. veterans using federal govtâ€™s online benefits system experience #glitches. Sound familiar? http://t.co/S8Eb7sKe12"
766192727,"I voted to reopen the govt., put people back to work, &amp; protect our country from an unprecedented financial crisis http://t.co/QMyc7C710u"
766192728,"Today let us celebrate our freedoms and how blessed we are to live in this great country. Happy #IndependenceDay http://t.co/jXwNvpSBhw"
766192729,"30 years on, #Hezbollah and its backers in #Iran still aim to attack our national security interests."
766192730,"Creative #COenergy development at EDF Heartland #Biogas Proj in #WeldCounty shows #CO in driver's seat on innovation. http://t.co/1pRtJVQjXv"
766192731,"Medicare Open Enrollment is underway. Hereâ€™s what the House has done to save the program - via @bluebagnews: http://t.co/xewJRqZkny #OH08"
766192732,"Looking forward to having @GabbyGiffords as my guest at the #SOTU tonight. Great to you have you in the House!"
766192733,"Yes I will! RT @VictoriaFinkle: Crapo also said he'll keep fighting for structural change to CFPB."
766192734,"Thanks for sharing! RT: @PJNET_Video New #PJNET Video Showcase entry courtesy of US House Member @RepFincherTN08 http://t.co/c6nmPiO6nj"
766192735,"@IanHainline Every foreign-born grad w/a grad. degree from a U.S. univ. who stays &amp; works in #STEM creates on avg. 2.6 US jobs. #imarch"
766192736,"Talked abt impt local + nat'l issues w/ @Univision. Airs 2nite at 6.30pm on #Miami Ch 23. http://t.co/2kz2lA0E"
766192737,"ICYMI: Yesterday I voted for the ""ENFORCE the Law Act"" to restore balance to the separation of powers. http://t.co/frsSARkAyD"
766192738,"Great to be at Lincoln Electric and proud to have such a successful company headquartered in NE Ohio and #OH14."
766192739,"via @WSJ: Obama's ""energy taxes and mandates that will ensure fewer jobs, still lower incomes and slower growth."" http://t.co/pECzinZDCl"
766192740,"@CFPB study confirms need to prevent medical debt unfairly harming consumersâ€™ credit scores: http://t.co/VoTYLe1Qmr"
766192741,"Standing w/ furloughed fed workers in rain who want Congress to do our jobs so they can do theirs. #GOPshutdown http://t.co/7A4z8uvXlY"
766192742,"RT @SenateDems Almost 270,000 veterans would benefit if the House took up and passed the Senate's #renewUI bill. http://t.co/hMt45GhSym"
766192743,"CBO confirms what we knew: #ObamaCare will destroy millions of full-time #jobs. This law is a #TrainWreck. http://t.co/UiLM89YOPR"
766192744,"Congrats to the Congressional Art Competition winners from #CA43: Christopher Lizama, Adrian Sanchez, Soohyun Park &amp; Adilah Trimble!"
766192745,"Enjoyed meeting w/ folks from â€è@ProvCM to discuss the educational &amp; economic benefits of museums. http://t.co/In36kAxsPd"
766192746,"#2million Americans have lost much needed unemployment insurance. It's time to #RenewUI"
766192747,"I urge the #Senate to reauthorize #VAWA. We cannot allow inaction to undermine the rights of women."
766192748,"Massive turnout is expected throughout the Pelican State! Be a voter for @BillCassidy today. #VoteCassidy http://t.co/ESVOKQNd84"
766192749,"I enjoyed visiting with officer's from the @ArmyWarCollege. I welcomed the candid discussion on our nation's military http://t.co/KdilS22djw"
766192750,"Selfie at the Capitol w the Huisman Family from the 2nd District! Thanks for coming out to visit! http://t.co/8etb3bEwu0"
766192751,"Urge a NO vote on #GOPbudget. It is a recipe for economic decline &amp; immediate job loss that rewards millionaires at everyone else's expense."
766192752,"Good luck to everyone participating in @StartupWeekend Lawrence over the next few days. http://t.co/DJLVgin3tn http://t.co/UPoTYEtZca"
766192753,"Thanks to those who participated in my Oswego County Women's Economic Forum today! http://t.co/siH9NWFMCt"
766192754,".@TigernBham House Demsâ€™ #MakeItInAmerica plan is focused on bringing jobs back to US, incl tax incentives to encourage invstmnt #AskDems"
766192755,"Obama &amp; Senate Dems give  #Obamacare break to big biz, stiffing hardworking Americans #FairnessForAll http://t.co/AfHBnrrhnd"
766192756,"Son Abel daughter Rachel Son-in-Law Cale run4change in honor of Deutscher Family. http://t.co/d6GmhvqjnO"
766192757,".@kkeejj Lots of veteran-owned businesses call 10th District home. Recently toured family and veteran-owned Numerical Precision in Wheeling."
766192758,"Via @bctimes, #shalegas agreement btwn @CONSOL_Energy &amp; @PITairport will lead to ec dev, $500M in new revenue. READ: http://t.co/WCMQ1pDYlP"
766192759,"Congrats @FlySJC! Mineta SJC Intl awarded another $2mil on top of the $3mil announced earlier for runway improvement http://t.co/255gtJqEvK"
766192760,"About to make an important announcement at the @TNFarmBureau in Trenton."
766192761,"@tweetinallnight Defund how? Shutdown doesn't stop it. I'm for stopping Obama. Now we can actually defund w no shutdown in 3 weeks"
766192762,".@SWEtalk Pres. Stacey DelVecchio of #IL joined #STEM Caucus panel to discuss improving STEM ed &amp; workforce diversity http://t.co/tpuAol4gwh"
766192763,"Be safe today in the East Valley, flooding reported in Apache Junction and some potential for floods near Mesa http://t.co/O70WFrcErq"
766192764,"""Ultimately, extending this law isnâ€™t a Wall Street or big-business issue; itâ€™s a Main Street issue""  http://t.co/R4lmmOGbon"
766192765,"Hatch on Unanimous Supreme Court Decision on Recess Appointments http://t.co/jcGHskbcvA"
766192766,"The ability of an individual to care for another person or be a good parent is not determined by sexual orientation http://t.co/bT3cewMnr1"
766192767,"I talked to @FoxNews' @TeamCavuto about the No ObamaCare Subsidies for Congress Act. VIDEO: http://t.co/8BvyQ0Bubf #NoSubsidies4Congress"
766192768,"WATCH NOW: Joint hearing w @RepChrisSmith on US citizen Pastor #FreeSaeed, imprisoned in #Iran 4 his #Christian faith http://t.co/UqsFGrNxry"
766192769,"Quite lucky.  Tonite there is actually history on the channel w that name.  Finally!!!"
766192770,"I gave a floor speech today highlighting â€œ150 Reasons to Love West Virginia.â€ù Watch it here:  http://t.co/0pnU26fxdB #150Reasons #WV"
766192771,"Moving to conference on the #budget is one of the best signals Congress can send to America. Watch: http://t.co/XOT3ArPT3T.  #mepolitics"
766192772,"Placer reunirme c la directora de @NTN24 @CGurisattiNTN24 y discutir #Venezuela. Debemos apoyar la lucha p #libertad! http://t.co/iYim1P7fBE"
766192773,"Hereâ€™s another photo in my Facebook Cover Photo Contest. This photo of downtown Albuquerque was takenâ€_ http://t.co/N0GdSHw6jo"
766192774,"Ridiculous RT @PeenyMcNeeny: @RepJeffDuncan Only traitors complain about taxes. #PJNET"
766192775,"ICYMI, here's the link to my op-ed in the @PilotNews on why #VA should expand its #Medicaid program: http://t.co/ygeZGgpNz7 #ObamaCare"
766192776,"The House has voted to defund #Obamacare and keep the government open. Now the #SenateMustAct: http://t.co/d3mvMagbWi #tx25"
766192777,"We must help US companies start, grow, produce here &amp; sell their products around world. That's why I support renewing @EximBankUS #exim4jobs"
766192778,"RE Ed Snowden: European Ambassadors consensus:""We want privacy, but we must have U.S. intelligence."" MORE 
http://t.co/lgclFe1ikn"
766192779,"Thank you to the @TheHartford employees I visited with in OP. Appreciated the thoughts on economy &amp; federal spending. http://t.co/cADTbxWGja"
766192780,"Sanders: Don't Cut Social Security and Disabled Veteransâ€™ Benefits: http://t.co/HDCn0tSPQL #Veterans #ChainedCPI"
766192781,"RT @StewSays: The #Senate is voting on the Sen. @MikeCrapo amendment. #budget"
766192782,"Help a veteran in your life, share our Veteran Resource Guide with them. http://t.co/R2tlKYBoHR http://t.co/JLfCQ4nnry"
766192783,"The change we work for today can add up to incredible progress in our lifetimes. -TB #PassENDA http://t.co/oJAO5ZZ28u"
766192784,"Great news â€“ Supreme Court upheld marriage equality in OR. Love is still the law! http://t.co/5HkPV3IvpD #GayMarriageOR"
766192785,"Want to know which of your Senators voted to block #EqualPay? Find out here:Â http://t.co/VE8QyfTEQy"
766192786,"For all of you early birds, I will be on the @jallman971 show tomorrow at 7:10 am cst."
766192787,"RT @UFWF: . @UFWupdates House hearing on Ag -  thank you Rep @LuisGutierrez &amp; @RepZoeLofgren for support for #Farmworkers http://t.co/3dKUJâ€_"
766192788,"RT @AmtrakCareers: yes, we do! MT @RepJeffDenham: Think that dog would support #petsontrains. Happy #nationaldogday from #Amtrak K9s! http:â€_"
766192789,"Tune In Now: Secretary Sebelius is testifying before the Ways and Means Committee. Watch the hearing here: http://t.co/dK8D1X08cu"
766192790,"RT @RepFredUpton: #BrokenPromises, routine delays, and the dramatically higher healthcare premiumsâ€_not exactly #ABetterBargain"
766192791,"#TaxInversions are symptoms of a much deeper problem. Let's fix our entire #TaxCode. VIDEO: http://t.co/jEFiaDmJUf"
766192792,"White House finally admits, 'It's True' some Americans won't be able to keep their health care plan under Obamacare. #MoreBrokenPromises"
766192793,"Pres Obamaâ€™s former Interior Secretary Salazar: #Fracking never been an environmental problem. http://t.co/JcZkDIKDnv"
766192794,"PHOTOS: @SenDonnellyâ€™s trip overseas to Afghanistan, Pakistan, and Turkey. Check out all photos here: http://t.co/O346ddRaVi"
766192795,"@SpaceKSCBlog @HouseScience Appreciate U taking the time to reaffirm that I am taking the right stand.Sometimes it gets a little lonely."
766192796,"Thanks for sharing, have a great #IndependenceDay! RT â€œ@adamslane17: @RepSteveStivers watching #musical 1776â€ù"
766192797,".@Hanscom_AFB completed a critical base security system ahead of time and under-budget: http://t.co/uJz4xC8pNS"
766192798,"Al thinks proposed internet â€œfast laneâ€ù rules are â€œdiscriminatory"" &amp; ""anticompetitive."" Learn more: http://t.co/joN6kVKOuZ #NetNeutrality"
766192799,"On #ForeignRelations @BrettonWoodsCom: I donâ€™t believe we'll be @ peace til we nudge leaders to work together for the betterment of us all."
766192800,"Sen. Stabenow leading the fight to keep student loan rates low. Join her and say #DontDoubleMyRate! http://t.co/BtskG85Gy0"
766192801,"On @msnbc Tuesday at 10:10amET (7:10amPST) RE: Doubling US Broadcast into #NorthKorea. Lets give Kim Jong-un a double dose of free speech"
766192802,"Now questioning Secretary of Defense nominee, former Sen. Chuck Hagel, in Armed Services Committee. WATCH: http://t.co/SXxmyXcX"
766192803,"Great meeting today with Republic of Korea's Ambassador to the United States Ahn Ho-young to discuss ways to... http://t.co/EJC4eOzALh"
766192804,"Havenâ€™t been able to make any of my town halls this month? Read about them in my latest e-newsletter here: http://t.co/KY0Nkwac0U"
766192805,"Happy #Easter to all celebrating today! Wishing you &amp; your families a joyous holiday on this day of peace &amp; renewal."
766192806,"You bet! MT @AadorableAna ""@RepSamFarr I am a constituent of yours asking for an INCLUSIVE CIR bill. Can we have your support?"""
766192807,"Congratulations Aquinas Academy Class of 2013! Happy to address new graduates today. - Keith http://t.co/8baZ35l1Sw"
766192808,".@ProvPhoenix: ""A Senator walks into a bar in Matunuckâ€_but it's no joke."" http://t.co/wiBFoMMHng"
766192809,"RT @CrainsChicago: MT @GovernorQuinn: Itâ€™s official. #MarriageEquality is the law of the land in Illinois! http://t.co/xUH7qhLqDy http://t.â€_"
766192810,"Met w/ the #NH Manufacturing Extension Partnership today to discuss the importance of manufacturing to NH's economy http://t.co/cEdQ2Mp32L"
766192811,"@Indians home opener today- what's everyone doing for the game?"
766192812,"RT @FinancialCmte #DoddFrank | Three Years Later http://t.co/uuzxsz248R"
766192813,"TUNE IN, 6 pm CT: I'm on  @loudobbsnews to discuss the #border crisis &amp; my visit to McAllen last wk to investigate the problems first-hand."
766192814,"Power to the People. http://t.co/AyAx96xKHF"
766192815,"#Obamacare customers could be blindsided with expensive back taxes from the IRS. http://t.co/ttepGnlOAj"
766192816,"It was great to be in Hoboken today MT @SusanLisovicz Thanks for hanging out in Hoboken today. Good luck in November! http://t.co/gfZNhBoWqu"
766192817,"Just sent out my weekly newsletter. Read on to find out more about my time in the Central Valley this week. http://t.co/A7CjcUJpey"
766192818,"#PayDay, Dublin's got you covered. Every peanut on every #PayDay anywhere in the world is roasted in Dublin, TX. http://t.co/VFaIgkhMSO"
766192819,"TY @congressfdn for my 7th Golden Mouse Award! I am proud to use #tech to make #democracy more open &amp; accessible http://t.co/jm9VBFzAit"
